pair,buy_exchange,buy_price,sell_exchange,sell_price,spread,spread_pct,timestamp
SOL/USDC,Binance,152.74,Jupiter,153.9388,1.1988,0.7848,2025-06-02 19:58:01.550892+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.925,1.185,0.7758,2025-06-02 19:58:01.952907+05:30
SOL/USDC,Binance,152.74,Coinbase,153.95,1.21,0.7922,2025-06-02 19:58:02.775345+05:30
SOL/USDC,Binance,152.74,Coinbase,153.94,1.2,0.7856,2025-06-02 19:58:03.567058+05:30
SOL/USDC,Binance,152.74,Coinbase,153.96,1.22,0.7987,2025-06-02 19:58:04.372146+05:30
SOL/USDC,Binance,152.74,Coinbase,153.95,1.21,0.7922,2025-06-02 19:58:06.323277+05:30
SOL/USDC,Binance,152.74,Coinbase,153.96,1.22,0.7987,2025-06-02 19:58:07.518722+05:30
SOL/USDC,Binance,152.74,Coinbase,153.99,1.25,0.8184,2025-06-02 19:58:07.910428+05:30
SOL/USDC,Binance,152.74,Coinbase,153.98,1.24,0.8118,2025-06-02 19:58:09.849618+05:30
SOL/USDC,Binance,152.74,Coinbase,153.99,1.25,0.8184,2025-06-02 19:58:11.900818+05:30
SOL/USDC,Binance,152.74,Coinbase,153.97,1.23,0.8053,2025-06-02 19:58:12.291111+05:30
SOL/USDC,Binance,152.74,Coinbase,153.98,1.24,0.8118,2025-06-02 19:58:14.301453+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.965,1.225,0.802,2025-06-02 19:58:15.146753+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9769,1.2369,0.8098,2025-06-02 19:58:15.54376+05:30
SOL/USDC,Binance,152.74,Coinbase,153.95,1.21,0.7922,2025-06-02 19:58:15.946342+05:30
SOL/USDC,Binance,152.74,Coinbase,153.92,1.18,0.7726,2025-06-02 19:58:16.351288+05:30
SOL/USDC,Binance,152.74,Coinbase,153.93,1.19,0.7791,2025-06-02 19:58:17.159286+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.905,1.165,0.7627,2025-06-02 19:58:18.943549+05:30
SOL/USDC,Binance,152.74,Coinbase,153.9,1.16,0.7595,2025-06-02 19:58:19.385504+05:30
SOL/USDC,Binance,152.74,Coinbase,153.9,1.16,0.7595,2025-06-02 19:58:21.566069+05:30
SOL/USDC,Binance,152.74,Coinbase,153.94,1.2,0.7856,2025-06-02 19:58:23.105429+05:30
SOL/USDC,Binance,152.74,Coinbase,153.94,1.2,0.7856,2025-06-02 19:58:25.279401+05:30
SOL/USDC,Binance,152.74,Coinbase,153.93,1.19,0.7791,2025-06-02 19:58:26.369681+05:30
SOL/USDC,Binance,152.74,Coinbase,153.91,1.17,0.766,2025-06-02 19:58:28.101042+05:30
SOL/USDC,Binance,152.74,Coinbase,153.92,1.18,0.7726,2025-06-02 19:58:28.967823+05:30
SOL/USDC,Binance,152.74,Coinbase,153.92,1.18,0.7726,2025-06-02 19:58:31.145634+05:30
SOL/USDC,Binance,152.74,Coinbase,153.927,1.187,0.7771,2025-06-02 19:58:32.071667+05:30
SOL/USDC,Binance,152.74,Coinbase,153.946,1.206,0.7896,2025-06-02 19:58:32.721779+05:30
SOL/USDC,Binance,152.74,Coinbase,153.946,1.206,0.7896,2025-06-02 19:58:34.896116+05:30
SOL/USDC,Binance,152.74,Coinbase,153.93,1.19,0.7791,2025-06-02 19:58:35.985174+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.915,1.175,0.7693,2025-06-02 19:58:36.854887+05:30
SOL/USDC,Binance,152.74,Coinbase,153.921,1.181,0.7732,2025-06-02 19:58:37.296072+05:30
SOL/USDC,Binance,152.74,Coinbase,153.917,1.177,0.7706,2025-06-02 19:58:37.512925+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.895,1.155,0.7562,2025-06-02 19:58:37.72931+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:38.379914+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:40.566906+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:42.773809+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:44.961475+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:47.147551+05:30
SOL/USDC,Binance,152.74,Kucoin,153.93,1.19,0.7791,2025-06-02 19:58:49.147741+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:58:50.464465+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:58:52.645793+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:58:54.829403+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:58:57.009045+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:58:59.207357+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:01.401993+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:03.592238+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:05.783247+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 19:59:06.433481+05:30
SOL/USDC,Binance,152.74,Coinbase,153.84,1.1,0.7202,2025-06-02 19:59:07.742627+05:30
SOL/USDC,Binance,152.74,Coinbase,153.84,1.1,0.7202,2025-06-02 19:59:09.922473+05:30
SOL/USDC,Binance,152.74,Coinbase,153.83,1.09,0.7136,2025-06-02 19:59:10.142358+05:30
SOL/USDC,Binance,152.74,Coinbase,153.81,1.07,0.7005,2025-06-02 19:59:12.325084+05:30
SOL/USDC,Binance,152.74,Coinbase,153.83,1.09,0.7136,2025-06-02 19:59:13.189459+05:30
SOL/USDC,Binance,152.74,Coinbase,153.85,1.11,0.7267,2025-06-02 19:59:13.846557+05:30
SOL/USDC,Binance,152.74,Coinbase,153.86,1.12,0.7333,2025-06-02 19:59:14.953136+05:30
SOL/USDC,Binance,152.74,Coinbase,153.879,1.139,0.7457,2025-06-02 19:59:15.394219+05:30
SOL/USDC,Binance,152.74,Coinbase,153.85,1.11,0.7267,2025-06-02 19:59:15.611965+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 19:59:16.262541+05:30
SOL/USDC,Binance,152.74,Coinbase,153.84,1.1,0.7202,2025-06-02 19:59:17.129273+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.805,1.065,0.6973,2025-06-02 19:59:19.304603+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 19:59:19.746001+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.805,1.065,0.6973,2025-06-02 19:59:20.181419+05:30
SOL/USDC,Binance,152.74,Coinbase,153.81,1.07,0.7005,2025-06-02 19:59:21.509463+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 19:59:21.725368+05:30
SOL/USDC,Binance,152.74,Hyperliquid,153.805,1.065,0.6973,2025-06-02 19:59:22.163569+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:24.112238+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:26.304274+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:28.465155+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:30.645439+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:32.809742+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:34.988866+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:37.189503+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:39.381892+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:41.571357+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:43.765907+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:45.949758+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:48.15794+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:50.337925+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:52.503493+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:54.693265+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:56.859943+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 19:59:59.024179+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:01.197536+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:03.208531+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:05.382431+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:07.566443+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:09.779365+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:11.965291+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:14.14271+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:16.330599+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:18.649356+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:19.551774+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:21.870374+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:22.274251+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:22.665198+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:23.820802+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:24.200893+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:24.986863+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:25.368547+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:27.771514+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:28.179834+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:28.561429+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:29.357568+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:30.210206+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:30.988035+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:31.379422+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9265,1.1865,0.7768,2025-06-02 20:00:31.800246+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:32.210459+05:30
SOL/USDC,Binance,152.74,Jupiter,153.835,1.095,0.7169,2025-06-02 20:00:33.870957+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:34.273494+05:30
SOL/USDC,Binance,152.74,Jupiter,153.8816,1.1416,0.7474,2025-06-02 20:00:34.676596+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:35.065895+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9256,1.1856,0.7762,2025-06-02 20:00:36.671095+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9388,1.1988,0.7848,2025-06-02 20:00:37.059284+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:37.493803+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9256,1.1856,0.7762,2025-06-02 20:00:38.299416+05:30
SOL/USDC,Binance,152.74,Jupiter,153.835,1.095,0.7169,2025-06-02 20:00:39.086411+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:39.483691+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9769,1.2369,0.8098,2025-06-02 20:00:39.878268+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:40.305159+05:30
SOL/USDC,Binance,152.74,Jupiter,153.8397,1.0997,0.72,2025-06-02 20:00:41.5331+05:30
SOL/USDC,Binance,152.74,Jupiter,153.9256,1.1856,0.7762,2025-06-02 20:00:41.936954+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:42.758306+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:44.820717+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:46.999656+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:49.191082+05:30
SOL/USDC,Binance,152.74,Kucoin,153.79,1.05,0.6874,2025-06-02 20:00:51.363773+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:00:52.476905+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:00:54.664036+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:00:56.825871+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 20:00:57.043212+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:00:57.483467+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:00:59.672981+05:30
SOL/USDC,Binance,152.74,Kucoin,153.8,1.06,0.694,2025-06-02 20:01:01.871997+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:02.522822+05:30
SOL/USDC,Binance,152.74,Coinbase,153.78,1.04,0.6809,2025-06-02 20:01:02.967867+05:30
SOL/USDC,Binance,152.74,Coinbase,153.79,1.05,0.6874,2025-06-02 20:01:03.401406+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:05.144248+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:07.357103+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:09.535625+05:30
SOL/USDC,Binance,152.74,Coinbase,153.779,1.039,0.6802,2025-06-02 20:01:10.189825+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:10.62906+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:12.812863+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:14.819769+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:17.014683+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:19.223736+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:21.434425+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:23.669589+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:25.866608+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:28.040955+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:30.053683+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:32.244969+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:34.457502+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:36.666378+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:38.880314+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:41.076548+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:43.271962+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:45.46118+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:47.631337+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:49.806762+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:52.001601+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:54.17125+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:56.348114+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:01:58.510059+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:00.67465+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:02.845344+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:05.047+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:07.240171+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:09.270929+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:11.440474+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:13.618148+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:15.795592+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:17.976099+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:20.14875+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:22.363009+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:24.55301+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:26.743635+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:28.92478+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:31.104724+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:33.310845+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:35.477057+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:37.662962+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:39.842788+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:42.008527+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:44.341834+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:46.779507+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:48.793388+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:50.834324+05:30
SOL/USDC,Binance,152.74,Jupiter,153.8397,1.0997,0.72,2025-06-02 20:02:51.235701+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:51.637133+05:30
SOL/USDC,Binance,152.74,Kucoin,153.77,1.03,0.6743,2025-06-02 20:02:53.640913+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:02:54.809898+05:30
SOL/USDC,Binance,152.74,Jupiter,153.7238,0.9838,0.6441,2025-06-02 20:02:56.368291+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:02:56.759203+05:30
SOL/USDC,Binance,152.74,Jupiter,153.7438,1.0038,0.6572,2025-06-02 20:02:57.552374+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:02:57.959049+05:30
SOL/USDC,Binance,152.74,Jupiter,153.8397,1.0997,0.72,2025-06-02 20:02:58.358361+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:02:58.762918+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:00.794912+05:30
SOL/USDC,Binance,152.74,Jupiter,153.7134,0.9734,0.6373,2025-06-02 20:03:02.001778+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:02.403156+05:30
SOL/USDC,Binance,152.74,Jupiter,153.7264,0.9864,0.6458,2025-06-02 20:03:04.428841+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:04.829327+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:06.857338+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:09.189336+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:11.235639+05:30
SOL/USDC,Binance,152.74,Coinbase,153.723,0.983,0.6436,2025-06-02 20:03:13.189146+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:13.617161+05:30
SOL/USDC,Binance,152.74,GateIo,153.71,0.97,0.6351,2025-06-02 20:03:15.79741+05:30
SOL/USDC,Binance,152.74,Coinbase,153.77,1.03,0.6743,2025-06-02 20:03:16.660487+05:30
SOL/USDC,Binance,152.74,Coinbase,153.8,1.06,0.694,2025-06-02 20:03:17.317068+05:30
SOL/USDC,Binance,152.74,Coinbase,153.79,1.05,0.6874,2025-06-02 20:03:17.749071+05:30
SOL/USDC,Binance,152.74,Coinbase,153.811,1.071,0.7012,2025-06-02 20:03:17.96644+05:30
SOL/USDC,Binance,152.74,Coinbase,153.78,1.04,0.6809,2025-06-02 20:03:19.475301+05:30
SOL/USDC,Binance,152.74,Coinbase,153.79,1.05,0.6874,2025-06-02 20:03:20.359674+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 20:03:21.665756+05:30
SOL/USDC,Binance,152.74,Coinbase,153.84,1.1,0.7202,2025-06-02 20:03:22.104013+05:30
SOL/USDC,Binance,152.74,Coinbase,153.85,1.11,0.7267,2025-06-02 20:03:23.619794+05:30
SOL/USDC,Binance,152.74,Coinbase,153.83,1.09,0.7136,2025-06-02 20:03:24.26709+05:30
SOL/USDC,Binance,152.74,Coinbase,153.87,1.13,0.7398,2025-06-02 20:03:24.483725+05:30
SOL/USDC,Binance,152.74,Coinbase,153.85,1.11,0.7267,2025-06-02 20:03:24.700689+05:30
SOL/USDC,Binance,152.74,Coinbase,153.82,1.08,0.7071,2025-06-02 20:03:25.129558+05:30
SOL/USDC,Binance,152.74,Coinbase,153.83,1.09,0.7136,2025-06-02 20:03:25.558406+05:30
SOL/USDC,Binance,152.74,Kucoin,153.88,1.14,0.7464,2025-06-02 20:03:26.419371+05:30
SOL/USDC,Binance,152.74,Coinbase,153.86,1.12,0.7333,2025-06-02 20:03:28.373535+05:30
SOL/USDC,Binance,152.74,Coinbase,153.86,1.12,0.7333,2025-06-02 20:03:30.529267+05:30
SOL/USDC,Binance,152.74,Coinbase,153.86,1.12,0.7333,2025-06-02 20:03:32.681274+05:30
SOL/USDC,Binance,152.74,Kucoin,153.83,1.09,0.7136,2025-06-02 20:03:33.979786+05:30
SOL/USDC,Binance,152.74,Coinbase,153.84,1.1,0.7202,2025-06-02 20:03:34.630637+05:30
SOL/USDC,Binance,152.74,Kucoin,153.83,1.09,0.7136,2025-06-02 20:03:35.945753+05:30
SOL/USDC,Binance,152.74,Kucoin,153.83,1.09,0.7136,2025-06-02 20:03:38.102852+05:30
SOL/USDC,Binance,152.74,Kucoin,153.83,1.09,0.7136,2025-06-02 20:03:40.255398+05:30
SOL/USDC,Binance,152.74,Kraken,153.79,1.05,0.6874,2025-06-02 20:03:42.414007+05:30
SOL/USDC,Binance,152.74,Kraken,153.79,1.05,0.6874,2025-06-02 20:03:44.590567+05:30
SOL/USDC,Binance,152.74,Kraken,153.79,1.05,0.6874,2025-06-02 20:03:46.742663+05:30
SOL/USDC,Binance,152.74,Kucoin,153.75,1.01,0.6613,2025-06-02 20:03:47.607555+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:03:49.782513+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:03:51.970699+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:03:54.14668+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:03:56.306431+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:03:58.462122+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:00.622098+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:02.767688+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:04.9202+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:07.079185+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:09.248321+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:11.417851+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:13.582445+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:15.744587+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:17.900328+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:20.064836+05:30
SOL/USDC,Binance,152.74,GateIo,153.81,1.07,0.7005,2025-06-02 20:04:22.213347+05:30
